Unnamed: 0,name,category,category_title,rating,price,review_count,display_address,address1,address2,address3,city,latitude,longitude,zip code_x,restaurant_id,price_integer,Address_old,AKA Name,Facility Type,Risk,zip code_y,Year,Inspection Type,Results,Violations,Latitude,Longitude
5057,Saigon Sisters,vietnamese,Vietnamese,3,$,188,"['131 N Clinton St', 'Chicago, IL 60661']",131 N Clinton St,,,Chicago,41.8839476,-87.6410751,60661,i4dZiuVEzWZPTIOZWIMG7w,1,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass Re-Inspection,Pass,58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13-FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS.,41.88418751,-87.64111967
5058,Lito's Empanadas - French Market,empanadas,Empanadas,4,,20,"['131 N Clinton St', 'Chicago, IL 60661']",131 N Clinton St,,,Chicago,41.88413708,-87.64097303,60661,h6QDXHeErfSPCWIwPK93MQ,,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass Re-Inspection,Pass,58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13-FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS.,41.88418751,-87.64111967
5070,Bon Appetit Creperie,creperies,Creperies,3.5,,3,"['131 N Clinton St', 'Chicago, IL 60661']",131 N Clinton St,,,Chicago,41.88443,-87.64093,60661,3qqvhEe2Qk8vgKUQ3KBaIQ,,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass Re-Inspection,Pass,58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13-FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS.,41.88418751,-87.64111967
5081,Blue Spot Sushi,sushi,Sushi Bars,3.5,,19,"['131 N Clinton St', 'Chicago, IL 60661']",131 N Clinton St,,,Chicago,41.8842777,-87.6410971,60661,yyt-YwD2t50ts9CvtAx1hw,,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass Re-Inspection,Pass,58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13-FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS.,41.88418751,-87.64111967
5097,Klay Oven Kitchen,indpak,Indian,3.5,$,47,"['131 N Clinton St', 'Chicago, IL 60661']",131 N Clinton St,,,Chicago,41.8840684,-87.6412297,60661,kNCVvWRqArmGOtsJ-9mm-A,1,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass Re-Inspection,Pass,58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13-FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS.,41.88418751,-87.64111967
5110,Buen Apetito,mexican,Mexican,3,$,57,"['131 N Clinton St', 'French Market', 'Chicago, IL 60606']",131 N Clinton St,,French Market,Chicago,41.8839476,-87.6410751,60606,b9ydWirWbGZTF-X8tmw5lw,1,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass Re-Inspection,Pass,58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13-FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS.,41.88418751,-87.64111967
5117,Bebe's Kosher Deli,kosher,Kosher,3,$$,51,"['131 N Clinton St', 'The French Market', 'Chicago, IL 60661']",131 N Clinton St,,The French Market,Chicago,41.884106,-87.641231,60661,cXCvYv8EFe2iXhj4PYLy1g,2,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass Re-Inspection,Pass,58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13-FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS.,41.88418751,-87.64111967
5120,Le Cafe du Marche,french,French,2.5,$$,18,"['131 N Clinton St', 'Chicago, IL 60661']",131 N Clinton St,,,Chicago,41.883926,-87.640552,60661,nEnJKZXu4w9v63Ob84XodQ,2,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass Re-Inspection,Pass,58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13-FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS.,41.88418751,-87.64111967
5142,Cheesus -  French Market,soup,Soup,3,,2,"['131 N Clinton St', 'Chicago, IL 60661']",131 N Clinton St,,,Chicago,41.8842821,-87.6410974,60661,jkV9bWSipVnCasnA5MngWA,,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass Re-Inspection,Pass,58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13-FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS.,41.88418751,-87.64111967
5152,Little Greek Corner,greek,Greek,2,,4,"['131 N Clinton St', 'The French Market', 'Chicago, IL 60661']",131 N Clinton St,,The French Market,Chicago,41.8839119,-87.6410248,60661,pbMwmb1QFE4-3d0eFIOujQ,,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass Re-Inspection,Pass,58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13-FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS.,41.88418751,-87.64111967
6517,Firenze Italian Street Food,sandwiches,Sandwiches,5,$,62,"['131 N Clinton St', 'Unit 20', 'Chicago, IL 60661']",131 N Clinton St,Unit 20,,Chicago,41.8839695,-87.6410747,60661,XEzBVYd2gmuWKOpQggbKIg,1,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass Re-Inspection,Pass,58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13-FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS.,41.88418751,-87.64111967
6770,Polpetti Meatball Bar,italian,Italian,4.5,,4,"['131 N Clinton St', 'Chicago, IL 60661']",131 N Clinton St,,,Chicago,41.88428235,-87.64109742,60661,j11z8SCln-byGymD_zPhzA,,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass Re-Inspection,Pass,58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13-FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS.,41.88418751,-87.64111967
6833,A Taste of the Philippines,filipino,Filipino,4.5,,24,"['131 N Clinton St', 'Chicago, IL 60661']",131 N Clinton St,,,Chicago,41.884137,-87.640973,60661,n8S7UC8dzeKfpLCCT-FGiw,,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass Re-Inspection,Pass,58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13-FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS.,41.88418751,-87.64111967
5965,"Cheba Hut ""Toasted"" Subs",sandwiches,Sandwiches,4.5,,61,"['1948 W Division St', 'Chicago, IL 60622']",1948 W Division St,,,Chicago,41.90342,-87.67677019,60622,iPwFyQNiZHbKNCxO7RRCVw,,1948 W Division St ,CHEBA HUT,Restaurant,Risk 1 (High),60622,2022,Short Form Complaint,Pass,,41.9033083,-87.67680835
627,Hooters,tradamerican,American (Traditional),3,$$,278,"['8225 W Higgins Rd', 'Chicago, IL 60631']",8225 W Higgins Rd,,,Chicago,41.98571749,-87.83319837,60631,TqZxbR38g6MVP_J1xbfdjg,2,8225 W Higgins Rd ,HOOTERS,Restaurant,Risk 1 (High),60631,2022,Complaint Re-Inspection,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FLOORS UNCLEAN IN THE FOLLOWING AREAS INCLUDING IN THE BASEMENT DRY STORAGE ROOM, BASEMENT UNDER THE GREASE STORAGE CONTAINER, BASEMENT UNDER SODA SYRUPS. MUST CLEAN IN DETAIL BASEMMENT FLOORS AND MAINTAIN. OBSERVED FLOOR DRAINS ON MAIN FLOOR UNDER SERVER STATION AND DISH MACHINE. MUST CLEAN AND MAINTAIN FLOOR DRAINS. OBSERVED MISSING FLOOR TILES UNDER SODA SYRUP AREA. RESTORE FLOOR SURFACE OT A SMOOTH EASILY CLEANABLE CONDITION. OBSERVED CEILINGS THE FOLLOWNG AREAS HAVE MISSING/ DAMAGED CEILING TILES BASEMENT DRY STORAGE AREA, ABOVE FIRST FLOOR MOP SINK AND ABOVE DRYING RACKS ON FIRST FLOOR DISH MAHCINE. REPLACE/RESTORE ALL CEILINGS TO A SMOOTH EASILY CLEANABLE CONDITIONS AND MAINTAIN.",41.98573161,-87.83271217
180,Sabe a zulia,venezuelan,Venezuelan,4,,8,"['5306 W Fullerton', 'Chicago, IL 60639']",5306 W Fullerton,,,Chicago,41.9242295,-87.75899204,60639,eRfhVHZdTGbP_dqYNxA1nQ,,5306 W Fullerton  ,SABE A ZULIA,Restaurant,Risk 1 (High),60639,2022,Canvass,Fail,"25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED AN INCORRECT CONSUMER ADVISORY FOR RAW OR UNDERCOOKED FOODS; ADVISORY IS MISSING A DISCLOSURE STATEMENT AND HAS FULLY COOKED MENU ITEMS MARKED WITH AN ASTERISK. INSTRUCTED TO IDENTIFY ONLY RAW/UNDERCOOKED FOODS BY ASTERISKING THEM TO A FOOT NOTE THAT STATES: 'ITEMS CAN BE SERVED RAW OR UNDERCOOKED OR CONTAIN UNDERCOOKED INGREDIENTS' OR 'COOKED TO ORDER' AND ADD A STATEMENT THAT SAYS: 'CONSUMING RAW OR UNDERCOOKED ANIMAL PRODUCTS MAY INCREASE YOUR RISK OF FOOD BORNE ILLNESS, ESPECIALLY IF YOU HAVE MEDICAL CONDITIONS'. PRIORITY FOUNDATION 7-38-005. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED PAPER TOWELS BEING USED AS SHELF LINER IN THE KITCHEN AREA NEXT TO THE STOVE. INSTRUCTED TO REMOVE PAPER TOWELS SO THE SURFACE IS SMOOTH, NON-ABSORBENT, AND EASILY CLEANABLE. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED FACILITY WITHOUT A CHEMICAL TEST KIT FOR THE SANITIZER BEING USED AT THE THREE COMPARTMENT SINK FOR WAREWASHING (QUATS SANITIZER). INFORMED PERSON IN CHARGE A TEST KIT THAT ACCURATELY MEASURES THE CONCENTRATION IN MG/L OF SANITIZING SOLUTION MUST BE PROVIDED. PRIORITY FOUNDATION VIOLATION #7-38-005. CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: FOUND AN ACCUMULATION OF OLD, CRUSTY FOOD DEBRIS INSIDE THE MICROWAVE. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND A BUILD UP OF GREASE DRIPPING DOWN THE WALL BEHIND THE COOKING EQUIPMENT IN THE PREP AREA. MUST CLEAN AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: FOUND AN ACCUMULATION OF DUST BUILD UP ON THE FAN COVER INSIDE THE WOMENS RESTROOM. MUST CLEAN AND MAINTAIN.",41.92418126,-87.75890768
368,Gyro Grill,greek,Greek,4,,69,"['3660 W 111th St', 'Chicago, IL 60655']",3660 W 111th St,,,Chicago,41.691583,-87.712837,60655,XkonFG-qcO55I2twpL9X6w,,3660 W 111th St ,GYRO GRILL,Restaurant,Risk 1 (High),60655,2022,Canvass,Pass,43. IN-USE UTENSILS: PROPERLY STORED - Comments: KNIVES IMPROPERLY STORED INBETWEEN PREP COOLERS. INSTD TO STORE PROPERLY | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: CRACKED LIGHTSHIELDS IN REAR PREP AREA. INSTD TO REPLACE AND MAINATIN,41.69148547,-87.71303009
5384,Shula's Steak House,steak,Steakhouses,3.5,$$$,185,"['301 E North Water St', 'Chicago, IL 60611']",301 E North Water St,,,Chicago,41.889274,-87.620204,60611,D2etrACLyKAs4uxzVl2Ofw,3,301 E North Water St ,JAVA BAR,Restaurant,Risk 2 (Medium),60611,2022,Canvass,Pass,30. PASTEURIZED EGGS USED WHERE REQUIRED | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED,41.88945828,-87.62036838
5685,LB's Bistro & Patisserie,tradamerican,American (Traditional),2.5,$$$,29,"['301 E North Water St', 'Chicago, IL 60611']",301 E North Water St,,,Chicago,41.88911,-87.619438,60611,TqzTG0bP1afCvI4cyb9Liw,3,301 E North Water St ,JAVA BAR,Restaurant,Risk 2 (Medium),60611,2022,Canvass,Pass,30. PASTEURIZED EGGS USED WHERE REQUIRED | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED,41.88945828,-87.62036838
5220,Eggy's Diner Chicago,breakfast_brunch,Breakfast & Brunch,4,$$,850,"['333 E Benton Pl', 'Ste 301', 'Chicago, IL 60601']",333 E Benton Pl,Ste 301,,Chicago,41.8852691,-87.6184837,60601,MrWETKbSyG-FBq6ttK8SiQ,2,333 E Benton Pl ,EGGYS,Restaurant,Risk 1 (High),60601,2022,Canvass,Pass,,41.88539005,-87.61898671
5229,Gordo's Tiny Taco Bar,salad,Salad,4,,52,"['333 E Benton Pl', 'Ste 100', 'Chicago, IL 60601']",333 E Benton Pl,Ste 100,,Chicago,41.8854186,-87.6191139,60601,v5w3M6qNyb1OfrU6g7WcHA,,333 E Benton Pl ,EGGYS,Restaurant,Risk 1 (High),60601,2022,Canvass,Pass,,41.88539005,-87.61898671
5330,Mezcalina,mexican,Mexican,3.5,$$,293,"['333 E Benton Pl', 'Ste 100', 'Chicago, IL 60601']",333 E Benton Pl,Ste 100,,Chicago,41.885224,-87.618684,60601,BHSJyn_HnqbT5NCzI6Y5ew,2,333 E Benton Pl ,EGGYS,Restaurant,Risk 1 (High),60601,2022,Canvass,Pass,,41.88539005,-87.61898671
6730,MingHin Cuisine,dimsum,Dim Sum,4,$$,930,"['333 E Benton Pl', 'Ste 300', 'Chicago, IL 60601']",333 E Benton Pl,Ste 300,,Chicago,41.885169,-87.619152,60601,7FRba2yDi9uWlSBvahRmEw,2,333 E Benton Pl ,EGGYS,Restaurant,Risk 1 (High),60601,2022,Canvass,Pass,,41.88539005,-87.61898671
856,Number 1 Chop Suey,chinese,Chinese,3,$,76,"['4307 W Irving Park Rd', 'Chicago, IL 60641']",4307 W Irving Park Rd,,,Chicago,41.95322909,-87.7358767,60641,IbRzCH8k2XSfM7VbCXMeoA,1,4307 W Irving Park Rd ,#1 CHOP SUEY,Restaurant,Risk 1 (High),60641,2022,Canvass,Pass,"16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED A SLIGHT DEBRIS ACCUMULATION ENCRUSTED ON THE INTERIOR OF THE ICE MACHINE.MUST REMOVE DEBRIS, DETAIL CLEAN INSIDE ICE MACHINE/HAVE SERVICED AND MAINTAIN ICE MACHINE AT ALL TIMES. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED A TORN DOOR GASKET INSIDE OF THE 2 DOOR PREP COOLER.INSTRUCTED TO REPLACE THE TORN DOOR GASKET. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED STAINED CUTTING BOARDS ON STORAGE SHELF UNDERNEATH THE PREP TABLE. INSTRUCTED TO RESURFACE OR REPLACE THE CUTTING BOARDS AND MAINTAIN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED RUSTS ON THE WIRE STORAGE RACKS IN THE WALK-IN COOLER.INSTRUCTED TO REMOVE RUST AND REPAINT OR REPLACE THE SHELVES IN WALK-IN-COOLER AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN THE GREASE BUILDUP INSIDE OF THE DEEP FRYERS AND INTERIORS OF COOLERS AND BOTTOM SHELFS OF PREP TABLES. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED WASTE RECEPTACLE PROVIDED IN THE UNISEX WASHROOM. MUST PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN FLOORS ALONG WALLS AND IN ALL CORNERS THROUGHOUT THE PREP AREAS AND REAR DRY STORAGE AREAS INCLUDING FLOOR INSIDE THE WALK-IN-COOLER.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INSTRUCTED TO DETAIL CLEAN KITCHEN EXHAUST HOOD TO REMOVE HANGING GREASE BUILD-UP AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: CERTIFIED FOOD MANAGER ON DUTY WITH NO ALLERGEN TRAINING CERTIFICATE.ALLERGEN TRAINING IS REQUIRED FOR ALL EMPLOYEES THAT HAVE A CITY OF CHICAGO FOOD SANITATION CERTIFICATE.",41.95344345,-87.73576333
5820,Chipotle Mexican Grill,mexican,Mexican,2.5,$,53,"['10 S La Salle St', 'Ste 106', 'Chicago, IL 60603']",10 S La Salle St,Ste 106,,Chicago,41.8818366,-87.6325171,60603,fXttOSv3PVVVwLRgvaxfKQ,1,10 S La Salle St ,Chipotle Mexican Grill,Restaurant,Risk 1 (High),60603,2022,Complaint,Pass,,41.88167476,-87.63250419
1652,Tamales Lo Mejor de Guerrero,mexican,Mexican,4,$,109,"['7024 N Clark St', 'Chicago, IL 60626']",7024 N Clark St,,,Chicago,42.00976,-87.67452,60626,2aU1I77dtYvNyhU2HKJJkw,1,7024 N Clark St ,TAMALES LO MEJOR DE GUERRERO,Restaurant,Risk 1 (High),60626,2022,Complaint,Fail,"6. PROPER EATING, TASTING, DRINKING, OR TOBACCO USE - Comments: EMPLOYEES MUST NOT DRINK FROM AN OPEN, UNCOVERED CUP STORED IN THE FOOD PREP AREA. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NOTED NO HOT WATER IN THE CUSTOMER WASHROOM. HOT WATER MAXIMUM TEMPERATURE NOTED AT 71.6F. MUST PROVIDE A MINIMUM HOT WATER TEMPERATURE OF 100F AND A MAXIMUM OF 120F. PRIORITY VIOLATION 7-38-030(C). | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: NOTED INTERIOR OF THE ICE MACHINE DIRTY. MUST CLEAN AND MAINTAIN. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: PREP AREA WIPING CLOTHS MUST BE HELD IN A CONTAINER WITH A SANITIZING SOLUTION IN BETWEEN USE. | 43. IN-USE UTENSILS: PROPERLY STORED - Comments: ICE SCOOPS MUST BE HELD IN A CLEAN CONTAINER. NOT ON TOP OF THE ICE MACHINE. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST NOT USE CARDBOARD AS LINER UNDER THE KITCHEN MICROWAVE OVEN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST NOT STORE EMPLOYEES PERSONAL BELONGINGS IN THE REAR DRY FOOD STORAGE AREA. MUST PROVIDE A NON-FOOD DESIGNATED AREA FOR EMPLOYEES HANDBAGS ETC. | 64. MISCELLANEOUS / PUBLIC HEALTH ORDERS - Comments: NO RECORDS OF EMPLOYEE VACCINATION STATUS OR WEEKLY TESTING. MUST PROVIDE. | 64. MISCELLANEOUS / PUBLIC HEALTH ORDERS - Comments: NO WRITTEN PROTOCOL FOR IMPLEMENTING AND ENFORCING THE ORDER. MUST PROVIDE.",42.00975822,-87.67428823
6797,Vietfive Coffee,coffee,Coffee & Tea,5,,12,"['1116 W Madison St', 'Chicago, IL 60607']",1116 W Madison St,,,Chicago,41.88184,-87.6551,60607,zrgjSslmZzgmF6H4ZU3HxA,,1116 W Madison St ,VietFive Coffee,Restaurant,Risk 2 (Medium),60607,2022,License,Fail,"50. HOT & COLD WATER AVAILABLE; ADEQUATE PRESSURE - Comments: OBSERVED NO HOT WATER AT SINKS THROUGHOUT ESTABLISHMENT. WATER TEMPERATURE AT HAND WASHING SINK READING AT 76.8F, WATER TEMPERATURE AT 3-COMPARTMENT SINK AT 60.6F. WATER TEMPERATURE AT HAND WASHING SINKS MUST BE AT 100.0F OR ABOVE AND WATER TEMPERATURE AT 3-COMPARTMENT SINK MUST BE AT 110.0F. PRIORITY VIOLATION. 7-38-030(C). | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED WATER DRIPPING AT HANDLES BELOW HAND SINK. MUST REPAIR.  | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO LID ON TRASH CAN IN UNISEX BATHROOM. MUST PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST SEAL EXPOSED BRICK ALONG FRONT WINDOWS AND WALLS IN DINING ROOM AREA.",41.8817638,-87.65515945
5277,Nando's PERi-PERi,chickenshop,Chicken Shop,4,$$,279,"['227 E Ontario St', 'Chicago, IL 60611']",227 E Ontario St,,,Chicago,41.893239,-87.62162781,60611,rKdhYSnzpMoY582ZeqP4LQ,2,227 E Ontario St ,SWEETGREEN,Restaurant,Risk 1 (High),60611,2022,License,Pass,,41.89326298,-87.62195878
5716,sweetgreen,vegetarian,Vegetarian,3,,4,"['227 E Ontario St', 'Chicago, IL 60611']",227 E Ontario St,,,Chicago,41.89314,-87.62161,60611,d0vaT1ZFTx9v0IBDQQ4npw,,227 E Ontario St ,SWEETGREEN,Restaurant,Risk 1 (High),60611,2022,License,Pass,,41.89326298,-87.62195878
4331,Mrs Parks Tavern,newamerican,American (New),1,,1,"['198 E Delaware Pl', 'Chicago, IL 60611']",198 E Delaware Pl,,,Chicago,41.89952,-87.62225,60611,IhdQkQPIidTPZ_iljuKAHA,,198 E Delaware Pl ,HILTON SUITES,Restaurant,Risk 1 (High),60611,2022,Canvass,Pass,"20. PROPER COOLING TIME AND TEMPERATURE | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: Meat slicer behind blade not clean, food debris noted, instructed to clean and maintain.",41.89935174,-87.62198691
5386,Smith & Wollensky,steak,Steakhouses,3.5,$$$,1020,"['318 N State St', 'Chicago, IL 60654']",318 N State St,,,Chicago,41.8883017,-87.6281349,60654,34C7qV4KzeOyRWZId6pl_g,3,318 N State St ,SMITH & WOLLENSKY,Restaurant,Risk 1 (High),60654,2022,Canvass,Pass,"39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED ICE SCOOP STORED DIRECTLY IN ICE CHEST AT LOWER LEVEL BAR. INSTRUCTED TO STORE ICE SCOOP OUTSIDE OF ICE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: UNABLE TO LOCATE BACKFLOW PREVENTER AT ESPRESSO MACHINE. INSTRUCTED TO EITHER INSTALL OR LOCATE. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED TRASH RECEPTACLE INSIDE FEMALE EMPLOYEE'S TOILET ROOM. INSTRUCTED TO PROVIDE.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED BUILD UP OF FOOD DEBRIS INSIDE INTERIOR OF PREP COOLER LOCATED IN FIRST FLOOR KITCHEN. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN IN GOOD CONDITION.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED BURNT OUT LIGHT BULBS IN HALLWAY LEADING TO EMPLOYEE LOCKER ROOMS. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN IN GOOD CONDITION. ",41.88804059,-87.62817066
4293,Protein Bar & Kitchen,juicebars,Juice Bars & Smoothies,5,,1,"['250 E Superior St', 'Chicago, IL 60611']",250 E Superior St,,,Chicago,41.89628,-87.6207,60611,Ig8P4yWwrzXp2eEAxxcRXw,,250 E Superior St ,PROTEIN BAR,Restaurant,Risk 2 (Medium),60611,2022,License,Pass,"48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: MISSING SINK STOPPERS FOR 3-COMP SINK. INSTRUCTED TO OBTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: UNABLE TO GAIN ACCESS TO SERVICE SINK, INSTRUCTED TO OBTAIN ACCESS FOR PROPER DISPOSAL OF MOP BUCKET.",41.89589816,-87.62077291
4316,Prentice Women's Hospital Cafeteria,cafeteria,Cafeteria,3.5,$$$,5,"['250 E Superior St', 'Chicago, IL 60611']",250 E Superior St,,,Chicago,41.8959006,-87.6210377,60611,wJHWz_JxHifBLuRBwHJRBQ,3,250 E Superior St ,PROTEIN BAR,Restaurant,Risk 2 (Medium),60611,2022,License,Pass,"48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: MISSING SINK STOPPERS FOR 3-COMP SINK. INSTRUCTED TO OBTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: UNABLE TO GAIN ACCESS TO SERVICE SINK, INSTRUCTED TO OBTAIN ACCESS FOR PROPER DISPOSAL OF MOP BUCKET.",41.89589816,-87.62077291
